AUC,max_sig,r05,time
0.8499953215843274,3.1312435829015426,18.84722222222221,0.004081130027770996
0.8576403790659799,2.8828275539373567,19.253521126760567,0.0036537210146586094
0.5465881114130811,1.0715679941193548,2.2898305084745765,0.003713107109069824
0.8463892543100464,2.6264526249044047,15.109890109890113,0.0026392221450805666
0.8520104314316088,3.2768260420498816,20.60606060606061,0.002691098054250081
0.8653272174132094,3.4758857239781547,20.507692307692302,0.002783068021138509
0.8437542043454453,2.5637056835006384,16.9625,0.003363672892252604
0.8611229845854005,3.6378631698988575,20.12121212121212,0.0026344617207845053
0.8468284904323174,4.248765969776541,18.88888888888889,0.0035190343856811523
0.5,1.0,1.0,0.004014194011688232
0.8496968055617863,3.626792113930139,17.805194805194805,0.002677702903747559
0.8537975331884441,4.513849389584765,20.044117647058822,0.002997390429178874
0.8551745571324976,2.83353096047189,16.6144578313253,0.0036665836970011393
0.8491178983021197,3.878951739488621,17.166666666666668,0.0025700608889261877
0.5915698640148831,1.0911802003553048,2.585551330798479,0.002459843953450521
0.8560144425677078,5.117956927300492,15.847058823529412,0.0025958975156148275
0.8561237782129787,2.944789789579368,19.6,0.002604194482167561
0.5617724849408018,1.0845950392267396,2.3666092943201376,0.0025084694226582844
0.8583684116356376,3.944197601357663,24.277777777777786,0.0025394201278686524
0.8560216021602159,3.72687359282006,17.743243243243242,0.002624579270680745
0.8614818009630341,3.7907774869869013,22.948275862068964,0.0025487105051676434
0.5573420846744298,1.0650442560881477,2.291882556131261,0.0026115973790486646
0.5,1.0,1.0,0.002578914165496826
0.8598515779188245,2.4394879027049505,16.204819277108435,0.0024602135022481282
0.5270521711345676,1.0,1.345213849287169,0.0025723457336425787
0.8592083264131097,3.8444906276866018,21.09375,0.002625664075215657
0.8633244958624567,2.365258820671764,17.73076923076923,0.0024996479352315266
0.8627907543225624,3.448925816209199,24.88888888888889,0.00298231840133667
0.8488235750033216,3.2057231206421504,17.736842105263158,0.003713496526082357
0.8585779158447988,2.8852993019170694,16.525641025641026,0.003906806310017903
0.8691007471929695,3.5210001649391804,21.33846153846154,0.0035035292307535808
0.5537753972208384,1.0197244247870692,1.460698689956332,0.00337523619333903
0.8539499911410348,5.2251016115680535,18.444444444444443,0.003443797429402669
0.8562368274666852,2.588801431200684,20.092307692307692,0.00245747963587443
0.5530381096083833,1.056282452598857,2.308362369337979,0.002628668149312337
0.8483745958634128,2.4556125622160447,15.858823529411767,0.002530896663665772
0.523239044806196,1.050865424830812,2.095015576323988,0.0035820484161376955
0.8677214376980533,5.443286503421754,23.543859649122805,0.004719237486521403
0.8462032510737159,3.2559508292315344,17.649350649350648,0.00905622641245524
0.5,1.0,1.0,0.0024317383766174322
0.863941311164653,4.8438931597449715,21.125,0.0028500715891520184
0.5468191027143812,1.04793511952031,2.3546712802768166,0.002918815612792969
0.8603941399263779,2.7181028275825665,18.13888888888889,0.003806614875793457
0.56374944813646,1.067811830219174,2.3659793814432986,0.002580833435058593
0.5463117985241879,1.0602394523415193,2.222950819672131,0.0026583552360534674
0.4366902512063803,1.0032293488879906,1.70479704797048,0.00250010887781779
0.8459845710399041,3.825418485089985,14.43956043956044,0.003947051366170248
0.8675714324467818,4.261161214915201,23.29310344827586,0.003315111001332601
0.8552878421319898,3.7509429850653495,20.20289855072464,0.0034532864888509114
0.8645568034968958,3.3740587332417538,20.38235294117647,0.0027936418851216642
0.8613377494814443,4.5008483883392545,25.288461538461537,0.003276566664377848
0.8449748537843338,2.613152887902303,17.55263157894737,0.002509570121765137
0.8575669975949795,4.23440787236266,17.902777777777782,0.0026187022527058928
