AUC,max_sig,r05,time
0.9025252606976764,2.7732784172586067,26.353448275862068,0.13882604042689006
0.9090025377940524,5.208532233797642,29.98058252427185,0.15232994556427
0.913806414746934,3.4490947495913686,31.842105263157894,0.116892671585083
0.9083385966972524,2.8648741590909013,28.01834862385321,0.1601652185122172
0.9094513776833244,3.7111449026809575,36.629629629629626,0.13806901772816976
0.9079240377119904,3.0693414345285346,30.106796116504857,0.15800170501073202
0.9082257061542623,4.2093051658176295,34.58426966292135,0.14956235488255815
0.8999028620768468,3.1222545632430916,24.232,0.14839752515157065
0.905941110610207,3.514546923263856,25.81196581196581,0.15847847859064734
0.9063634645818578,3.1487991282106234,34.865168539325836,0.1254429300626119
0.9038098547891236,3.472010252042724,27.29203539823009,0.12346764008204142
0.9095451491925458,2.9434057795962967,31.06060606060606,0.1427109956741333
0.9048379554692276,3.8680898726615687,29.42307692307693,0.13593098322550454
0.9083210683291212,4.192472576823569,31.23469387755102,0.15695321957270306
0.909199868367728,3.3848187373625542,34.827586206896555,0.1417363484700521
0.9008697924601764,2.7613202192581583,26.75862068965517,0.1408674716949463
0.9087865725417968,3.6169602067931197,33.39784946236559,0.16628357966740925
0.9038863944770698,3.246141110071147,23.149253731343283,0.13953908681869506
0.9094403670501392,3.192813988401128,28.575471698113212,0.1595010757446289
0.9079315105447736,3.5356947873393723,26.73913043478261,0.1545166810353597
0.9040646841109536,3.1607096840495665,28.185840707964605,0.1412717898686727
0.9053504370545032,3.1174796084072685,29.15238095238095,0.14558419783910115
0.9030249833166676,2.7346945587551823,29.29523809523809,0.17392959197362265
0.906850496779718,3.0225830222377352,29.689320388349515,0.14329893191655474
0.9081007622765672,3.314677555980688,27.981651376146804,0.1438506881395976
0.9023345656379969,3.233274405441164,26.66379310344828,0.15897350708643596
0.9096143624562107,3.2321592576540734,30.227722772277225,0.14793343941370646
0.9136546524638058,3.357262111486345,30.919191919191928,0.14445888996124268
0.9072114658061534,4.161303349505318,31.32,0.16249363422393798
0.9048426835947054,3.2583717415882947,30.06930693069307,0.14523561398188273
0.9053566875004628,2.9512871579093187,26.615384615384606,0.14021678368250529
0.9085416440096364,2.918955683798288,26.74782608695652,0.16439290444056193
0.905734558849978,3.087855807255395,28.08181818181818,0.15382087230682373
0.9101975497524676,3.3465801022700834,30.39,0.16746301651000978
0.9066671366425136,3.0584258910115607,26.56637168141593,0.16399320761362712
0.9088629560539672,4.9922688903709584,32.97826086956522,0.1450953761736552
0.9076888719058064,3.3615705223039614,30.72,0.1394585092862447
0.9039088313156756,2.8911059542657456,30.77,0.15983567635218301
0.9094680709032856,3.9969090611493496,31.659793814432987,0.14020817279815673
0.9121224337344552,3.0812998080374827,26.8448275862069,0.14325542449951173
0.904740693402854,3.101328147084641,31.0204081632653,0.1616605758666992
0.9149108402195288,3.15142480247001,33.97802197802198,0.14168612162272134
0.9098294353294772,2.9248675094281884,30.17142857142857,0.14820721944173176
0.9098566075025816,3.3308512665350065,31.35353535353536,0.1456266721089681
0.915469459473013,4.136449011332243,32.80645161290323,0.1150229811668396
0.9092391141060128,3.5308931722777968,31.438775510204078,0.16174710591634114
0.911355611354659,3.6632975558836134,33.90217391304348,0.1481350859006246
0.9047003892780258,2.830441020593464,28.80733944954129,0.1466463327407837
0.9124412363149258,4.2989957232677645,30.656565656565647,0.16244002183278405
0.9110746745053007,3.6154609110314486,32.16326530612245,0.1604610522588094
