AUC,max_sig,r05,time
0.8648398097599328,5.856514224730897,20.47741935483871,20.291939155260717
0.8601594682795385,4.33666322641724,21.006666666666668,17.99656428893407
0.8547282150132212,2.1762185477332783,15.226415094339625,29.24914346138636
0.8565137204290615,3.3806631880118454,16.722513089005233,25.409666363398234
0.5,1.0,1.0,5.576861063639324
0.8777349971363341,5.79284340653195,22.15753424657534,32.46371051470439
0.5907961396650379,1.0664631908360709,2.5407348242811496,5.628034361203512
0.8542246261374999,2.5093677829171988,15.854368932038831,18.48948223193486
0.8683209220866586,4.648895634859802,21.39864864864865,36.17110625902811
0.8593245909522259,2.4989928932872183,17.25945945945946,17.895492549737295
0.8636872555058992,3.0878333330567664,21.904761904761905,25.969629263877874
0.8612706976545266,4.281641743793525,19.160714285714285,21.159450860818232
0.856345873322646,4.8249167129772195,16.65625,15.955937858422596
0.862000003923461,6.855124844972888,17.519125683060107,20.420178945859274
0.8671942004307893,2.5659091230427404,20.580645161290324,20.445820554097494
0.8597868394127268,3.5848629371107683,20.082278481012658,22.944139905770626
0.8605752737258509,3.519343738699136,18.74712643678161,25.080885394414267
0.5776866985386763,1.05936695781892,2.4711462450592885,5.48145391146342
0.5,1.0,1.0,5.506142787138621
0.8571536617924385,3.4093723409303216,18.34090909090909,14.896654621760053
0.6539032769698638,1.092138415939807,3.2827225130890048,5.561742373307546
0.863801789420143,3.420850830903962,21.174496644295303,22.017566271622968
0.8625268360318455,2.8682670757557087,21.013157894736842,30.277011466026305
0.5562940149867845,1.049114735886101,2.3289569657184543,5.4872415701548265
0.8588712335216573,2.4986153910260516,17.486338797814206,19.792938907941178
0.8646177607162321,3.0453650094992835,19.521212121212123,22.308368337154388
0.8616014185515817,4.6198465754421365,22.193103448275863,24.524052910010013
0.8589617417969947,3.4627854297374845,18.063583815028906,30.88745663563411
0.8468520803022241,3.065418912764683,17.278688524590162,16.50168732404709
0.5623437200098766,1.063154960553812,2.274360746371804,5.515417575836182
0.8654590289059987,2.8685050468103923,19.300613496932517,30.326833736896514
0.5230475582120424,1.0,1.261139093374661,5.450448699792227
0.8618005332502616,4.323573795794622,21.533783783783782,13.819044903914135
0.5,1.0,1.0,5.46029048760732
0.5,1.0,1.0,5.460524336496989
0.5782526704431699,1.0662453249710473,2.419254658385093,5.465709964434307
0.623377016379205,1.0708570204673895,2.894881170018281,5.478858304023743
0.5807424838878791,1.0584216206433803,2.493446414803393,5.455729965368906
0.868493509436072,3.8896331277983713,21.815068493150687,21.8557079911232
0.8597604276849582,3.86956095197175,18.840236686390533,37.66622294982274
0.5,1.0,1.0,5.498205455144245
0.8636748668548894,6.353808861256771,19.451807228915666,32.416436501344045
0.5746397436712363,1.060702732534643,2.400606980273141,5.496963858604431
0.8592273983248424,3.7286146911078166,18.411764705882355,13.117811059951782
0.4902831419747079,1.0,1.051214707813526,5.54998011191686
0.5632052067115447,1.0179733472215449,1.3503372681281618,5.472786502043406
0.8564697465038849,3.6702690310231447,19.090361445783127,14.941479659080505
0.8723779978405786,3.0702262187226808,20.668789808917197,14.7204390446345
0.8638944083836726,3.884749622379037,20.314102564102566,16.176439722379047
0.8502447802579439,4.193299510393502,15.431372549019608,20.08607050975164
