AUC,max_sig,r05,time
0.7804189205757582,1.7249650241387309,5.293159609120521,18.641836512088773
0.7936731542053737,1.7996944421965904,5.451939291736932,18.389373870690665
0.7734307563613612,1.6742830451551318,5.054773082942097,18.26976133584976
0.7728384038493745,1.6609571523795876,4.916795069337441,18.419060877958934
0.7895145292814141,1.7859982722008498,5.5195246179966055,18.189859012762707
0.7804658320646142,1.7138407840373298,5.1528662420382165,18.142320807774862
0.7807921234197087,1.6968523688609602,4.924499229583977,18.359537835915887
0.7831503609439258,1.7577785949264948,5.540069686411152,18.055376537640893
0.7871250381008011,1.7651701218297182,5.404802744425386,17.90274648666382
0.7873096518375734,1.7522599283605325,5.240527182866557,17.92569613456726
0.7783188151396209,1.692266415217215,5.004680187207488,18.036571260293325
0.7866316603286357,1.7500169024584895,5.250836120401337,18.044744658470155
0.7758109091080293,1.6984869553008952,5.226229508196722,17.998419491449987
0.7862705741926453,1.7579813446043036,5.366220735785953,18.041121403376266
0.7849181810260988,1.7341983193869783,5.154605263157895,17.876535459359488
0.7871081058173154,1.7707337321670455,5.472222222222222,17.940384455521894
0.7924542219035507,1.7976138163533104,5.493955094991363,18.035219438870747
0.7915663163528438,1.811592882886422,5.706194690265487,17.925070552031194
0.7850595974308907,1.7341688285270698,5.146496815286624,18.01051701307297
0.7930466673252013,1.796089560173861,5.444061962134252,17.916640893618265
0.7878035777257562,1.7500055199833378,5.186795491143316,17.827270964781448
0.7873433298869563,1.7538032077170094,5.257095158597663,17.92554255723953
0.7757243816947902,1.6881155823521905,5.099510603588907,18.00446494420369
0.7900572062594475,1.7801007424010142,5.420068027210884,17.982883870601658
0.7893136235674436,1.7807858192663806,5.469072164948454,17.871516712506608
0.7790317739334466,1.6865489077598064,4.893353941267388,18.07482521533966
0.7797053432222044,1.7304988100869114,5.4026622296173015,17.729529770215358
0.7673820844136424,1.6086958416570625,4.539130434782608,17.86525288025538
0.7850062107366099,1.7432146473191632,5.258649093904448,17.85331788857778
0.7822112572249643,1.7476740076926485,5.4703891708967864,17.66912783781687
0.7812663526179343,1.7094440958082744,5.053882725832013,17.778062788645425
0.7809443876806306,1.7281506520768914,5.302631578947368,17.863022903601326
0.7891308519254494,1.7897688127856235,5.585492227979274,17.707623783747355
0.7840662630276379,1.7339631304889462,5.198697068403908,17.651311099529266
0.7807867803603701,1.7321572469085031,5.3610648918469215,17.677013007799786
0.7704727699166265,1.6393841068732242,4.770958083832335,17.702627797921494
0.7791685540377773,1.7099618668649186,5.177924217462932,17.533296847343443
0.7827574078148245,1.7303208818498992,5.227124183006536,17.696779727935787
0.7803818558610891,1.7186135506616893,5.216666666666667,17.75259486436844
0.7834560439129276,1.7188611060502783,5.048665620094192,17.628926062583922
0.7901069181705176,1.76597812354406,5.251239669421487,17.54725706577301
0.7872965996917148,1.7671640135748117,5.4190800681430975,17.827683528264362
0.7938143440050218,1.7966510122814858,5.409168081494059,17.670095296700797
0.7798903575884555,1.6951978304114366,4.953703703703703,17.782215889294942
0.7890543650634847,1.7376688745534954,4.973561430793157,17.648635065555574
0.7913692404345026,1.7974439358757053,5.5514834205933665,17.63533799648285
0.7881385523922518,1.7687961533776868,5.391891891891892,17.505819459756214
0.784460565440063,1.745833294836978,5.3206611570247935,17.377865401903787
0.7873664692030914,1.7483485559615843,5.1907790143084265,17.244061160087586
0.7871514418737531,1.7658418516488015,5.411359724612736,16.974035517374674
